!Series_title	"Analysis of DDX39A and DDX56 interacting proteins"
!Series_geo_accession	"GSE150859"
!Series_status	"Public on Mar 11 2024"
!Series_submission_date	"May 19 2020"
!Series_last_update_date	"Jul 15 2024"
!Series_pubmed_id	"38986579"
!Series_summary	"DDX39A and DDX56 recombinant proteins were assayed using commercial protein microarrays in order to detect potential interaction partners."
!Series_overall_design	"V5-tagged DDX39A, DDX56 and GFP (negative control) were purified from HEK293T cells and incubated separately on microarrays (ProtoArray v5.1, Invitrogen) containing more than 9000 unique proteins arrayed in duplicates under native conditions to maximize functionality and to allow native interactions."
!Series_type	"Protein profiling by protein array"
!Series_contributor	"Sergio,P,Acebron"
!Series_contributor	"Emil,,Karaulanov"
!Series_contributor	"Christof,,Niehrs"
!Series_sample_id	"GSM4559808 GSM4559809 GSM4559810 "
!Series_contact_name	"Emil,,Karaulanov"
!Series_contact_laboratory	"Bioinformatics Core Facility"
!Series_contact_institute	"Institute of Molecular Biology"
!Series_contact_address	"Ackermannweg 4"
!Series_contact_city	"Mainz"
!Series_contact_zip/postal_code	"55128"
!Series_contact_country	"Germany"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE150nnn/GSE150859/suppl/GSE150859_RAW.tar"
!Series_platform_id	"GPL27459"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA633875"

!Sample_title	"V5-GFP"	"V5-DDX39A"	"V5-DDX56"
!Sample_geo_accession	"GSM4559808"	"GSM4559809"	"GSM4559810"
!Sample_status	"Public on Mar 11 2024"	"Public on Mar 11 2024"	"Public on Mar 11 2024"
!Sample_submission_date	"May 19 2020"	"May 19 2020"	"May 19 2020"
!Sample_last_update_date	"Mar 11 2024"	"Jul 15 2024"	"Mar 11 2024"
!Sample_type	"protein"	"protein"	"protein"
!Sample_channel_count	"1"	"1"	"1"
!Sample_source_name_ch1	"V5-tagged GFP protein purified from HEK293T cells"	"V5-tagged DDX39A protein purified from HEK293T cells"	"V5-tagged DDX56 protein purified from HEK293T cells"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"cell line: HEK293T"	"cell line: HEK293T"	"cell line: HEK293T"
!Sample_characteristics_ch1	"recombinant protein expression: Negative control"	"recombinant protein expression: V5-DDX39A"	"recombinant protein expression: V5-DDX56"
!Sample_treatment_protocol_ch1	"HEK293T cells were transfected with 15 µg of the respective expression constructs using Calcium phosphate."	"HEK293T cells were transfected with 15 µg of the respective expression constructs using Calcium phosphate."	"HEK293T cells were transfected with 15 µg of the respective expression constructs using Calcium phosphate."
!Sample_growth_protocol_ch1	"HEK293T cells were grown in 15 cm2 dishes at 37°C with 5% CO2 in DMEM medium supplemented with 10% fetal calf serum, 2 mM L-Glutamine, 100 U/ml penicillin and 100 μg/ml streptomycin."	"HEK293T cells were grown in 15 cm2 dishes at 37°C with 5% CO2 in DMEM medium supplemented with 10% fetal calf serum, 2 mM L-Glutamine, 100 U/ml penicillin and 100 μg/ml streptomycin."	"HEK293T cells were grown in 15 cm2 dishes at 37°C with 5% CO2 in DMEM medium supplemented with 10% fetal calf serum, 2 mM L-Glutamine, 100 U/ml penicillin and 100 μg/ml streptomycin."
!Sample_molecule_ch1	"protein"	"protein"	"protein"
!Sample_extract_protocol_ch1	"Cells were lysed in 50 mM HEPES-KOH, pH 7.7, 1 mM MgCl2, 300 mM NaCl, 0.8 % Triton X-100, 5 mM NaF, 0.1 % Sodium deoxycholate, 2 mM β-mercaptoethanol, 1x protease inhibitor mixture tablet (Roche). Cleared lysates were immunoprecipitated using anti-V5 agarose beads (Roche) at 4 °C for 3 h. Beads were washed in TBS-T supplemented with 1 mM MgCl2, 2 mM β-mercaptoethanol and 1x protease inhibitor mixture tablet (Roche), followed by elution in the same buffer using 200 µg/ml V5 peptide."	"Cells were lysed in 50 mM HEPES-KOH, pH 7.7, 1 mM MgCl2, 300 mM NaCl, 0.8 % Triton X-100, 5 mM NaF, 0.1 % Sodium deoxycholate, 2 mM β-mercaptoethanol, 1x protease inhibitor mixture tablet (Roche). Cleared lysates were immunoprecipitated using anti-V5 agarose beads (Roche) at 4 °C for 3 h. Beads were washed in TBS-T supplemented with 1 mM MgCl2, 2 mM β-mercaptoethanol and 1x protease inhibitor mixture tablet (Roche), followed by elution in the same buffer using 200 µg/ml V5 peptide."	"Cells were lysed in 50 mM HEPES-KOH, pH 7.7, 1 mM MgCl2, 300 mM NaCl, 0.8 % Triton X-100, 5 mM NaF, 0.1 % Sodium deoxycholate, 2 mM β-mercaptoethanol, 1x protease inhibitor mixture tablet (Roche). Cleared lysates were immunoprecipitated using anti-V5 agarose beads (Roche) at 4 °C for 3 h. Beads were washed in TBS-T supplemented with 1 mM MgCl2, 2 mM β-mercaptoethanol and 1x protease inhibitor mixture tablet (Roche), followed by elution in the same buffer using 200 µg/ml V5 peptide."
!Sample_label_ch1	"Alexa Fluor 680"	"Alexa Fluor 680"	"Alexa Fluor 680"
!Sample_label_protocol_ch1	"Anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher)."	"Anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher)."	"Anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher)."
!Sample_taxid_ch1	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"The protein microrrays (ProtoArray v5.1, Invitrogen) were incubated for 1 h at 4 °C in Blocking Buffer I (PBS, 0.1 % Tween-20, 1 % BSA). The arrays were washed three times at 4 °C in Blocking Buffer II (TBS supplemented with 0.5 % Triton X-100, 1 mM β-mercaptoethanol, 5 % Glycerol, 2 mM MgCl2, 1 % BSA), placed at room temperature and incubated for 1 h with 600 µl of ~ 0.5 µM of immunopurified V5-DDX39, V5-DDX56 or V5-GFP. The arrays were then washed twice in Blocking Buffer II at 4 °C and incubated with 1:1000 α-V5 tag monoclonal antibody (Thermo Fisher, R960-25) for 2 h at 4 °C. After three additional washes in Blocking Buffer II, the microarrays were incubated with anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher) for 1 h at 4 °C and washed again three times. Finally, the arrays were rinsed 3 times in water and dried by spinning at 300 g for 5 min."	"The protein microrrays (ProtoArray v5.1, Invitrogen) were incubated for 1 h at 4 °C in Blocking Buffer I (PBS, 0.1 % Tween-20, 1 % BSA). The arrays were washed three times at 4 °C in Blocking Buffer II (TBS supplemented with 0.5 % Triton X-100, 1 mM β-mercaptoethanol, 5 % Glycerol, 2 mM MgCl2, 1 % BSA), placed at room temperature and incubated for 1 h with 600 µl of ~ 0.5 µM of immunopurified V5-DDX39A, V5-DDX56 or V5-GFP. The arrays were then washed twice in Blocking Buffer II at 4 °C and incubated with 1:1000 α-V5 tag monoclonal antibody (Thermo Fisher, R960-25) for 2 h at 4 °C. After three additional washes in Blocking Buffer II, the microarrays were incubated with anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher) for 1 h at 4 °C and washed again three times. Finally, the arrays were rinsed 3 times in water and dried by spinning at 300 g for 5 min."	"The protein microrrays (ProtoArray v5.1, Invitrogen) were incubated for 1 h at 4 °C in Blocking Buffer I (PBS, 0.1 % Tween-20, 1 % BSA). The arrays were washed three times at 4 °C in Blocking Buffer II (TBS supplemented with 0.5 % Triton X-100, 1 mM β-mercaptoethanol, 5 % Glycerol, 2 mM MgCl2, 1 % BSA), placed at room temperature and incubated for 1 h with 600 µl of ~ 0.5 µM of immunopurified V5-DDX39, V5-DDX56 or V5-GFP. The arrays were then washed twice in Blocking Buffer II at 4 °C and incubated with 1:1000 α-V5 tag monoclonal antibody (Thermo Fisher, R960-25) for 2 h at 4 °C. After three additional washes in Blocking Buffer II, the microarrays were incubated with anti-mouse secondary antibody Alexa Fluor 680 (Thermo Fisher) for 1 h at 4 °C and washed again three times. Finally, the arrays were rinsed 3 times in water and dried by spinning at 300 g for 5 min."
!Sample_scan_protocol	"The microarrays were scanned in an Odyssey scanner (LI-COR) using the following parameters: Channel 700, Grid = 8x3, 21.17, Intensity = 5, Offset = 0."	"The microarrays were scanned in an Odyssey scanner (LI-COR) using the following parameters: Channel 700, Grid = 8x3, 21.17, Intensity = 5, Offset = 0."	"The microarrays were scanned in an Odyssey scanner (LI-COR) using the following parameters: Channel 700, Grid = 8x3, 21.17, Intensity = 5, Offset = 0."
!Sample_description	"Array ID: 0000088750"	"Array ID: 0000088678"	"Array ID: 0000088692"
!Sample_data_processing	"ProtoArray signal data was determined with GenePix Pro v5.0.0.49 (Molecular Devices) and then processed following the manufacturer's recommendations using ProtoArray Prospector v5.2 (Invitrogen) with default settings."	"ProtoArray signal data was determined with GenePix Pro v5.0.0.49 (Molecular Devices) and then processed following the manufacturer's recommendations using ProtoArray Prospector v5.2 (Invitrogen) with default settings."	"ProtoArray signal data was determined with GenePix Pro v5.0.0.49 (Molecular Devices) and then processed following the manufacturer's recommendations using ProtoArray Prospector v5.2 (Invitrogen) with default settings."
!Sample_platform_id	"GPL27459"	"GPL27459"	"GPL27459"
!Sample_contact_name	"Emil,,Karaulanov"	"Emil,,Karaulanov"	"Emil,,Karaulanov"
!Sample_contact_laboratory	"Bioinformatics Core Facility"	"Bioinformatics Core Facility"	"Bioinformatics Core Facility"
!Sample_contact_institute	"Institute of Molecular Biology"	"Institute of Molecular Biology"	"Institute of Molecular Biology"
!Sample_contact_address	"Ackermannweg 4"	"Ackermannweg 4"	"Ackermannweg 4"
!Sample_contact_city	"Mainz"	"Mainz"	"Mainz"
!Sample_contact_zip/postal_code	"55128"	"55128"	"55128"
!Sample_contact_country	"Germany"	"Germany"	"Germany"
!Sample_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4559nnn/GSM4559808/suppl/GSM4559808_GFP.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4559nnn/GSM4559809/suppl/GSM4559809_DDX39A.gpr.gz"	"ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4559nnn/GSM4559810/suppl/GSM4559810_DDX56.gpr.gz"
!Sample_data_row_count	"9375"	"9375"	"9375"
!series_matrix_table_begin
"ID_REF"	"GSM4559808"	"GSM4559809"	"GSM4559810"
7047	60	871.5	505.5
7048	33	172	92
7049	8.5	-92.5	35
7050	15	95	84.5
7051	174	1617.5	360.5
7052	39.5	646	1117.5
7053	85.5	377.5	811.5
7054	23	127	241
7055	69.5	554	624.5
7056	13	81.5	37.5
7057	28	225	537
7058	12	63.5	79
7059	37	136.5	194
7060	36.5	574.5	315.5
7061	71.5	2226	855
7062	138	267	539
7063	61.5	683.5	3623
7064	12.5	104.5	156.5
7065	21	149	753
7066	28.5	95	169
7067	60.5	446.5	330.5
7068	10	106.5	301.5
7069	4	32.5	31.5
7070	85	1603.5	4510
7071	17.5	121.5	134.5
7072	18.5	176.5	158
7073	18	115	195
7074	32.5	186	371
7075	30	474.5	469
7076	26.5	152.5	235
7077	4452.5	7374.5	9532
7078	14	93.5	29.5
7079	28	126.5	694
7080	76.5	412.5	68
7081	72.5	337	414.5
7082	9	104	154.5
7083	11.5	96.5	191.5
7084	51.5	472.5	1722
7085	16.5	124	-274.5
7086	881.5	3449.5	6532.5
7087	46	597	23
7088	270	1013.5	2649
7089	29	134.5	84.5
7090	76.5	538.5	1931.5
7091	45	1070.5	3300
7092	70.5	631.5	1310
7093	76	536.5	859.5
7094	26.5	211	418
7095	39	188.5	373.5
7096	21	76	121.5
7097	36.5	211	168.5
7098	90	833	1594.5
7099	138.5	1136	1816
7100	516.5	2877.5	7949
7101	5329.5	5515	8774
7102	5	83	112
7103	16	205.5	169
7104	5	74.5	74
7105	33	470	368.5
7106	165.5	1533.5	6776
7107	43	135	65.5
7108	272	204	149
7109	15.5	142.5	131
7110	759.5	1393	1027.5
7111	33.5	292.5	990
7112	281.5	1734	5054.5
7113	164	1424	4867
7114	27.5	419	208.5
7115	28	32.5	15
7116	15	205.5	172.5
7117	37.5	340.5	483.5
7118	20.5	146	198.5
7119	58.5	184	349
7120	937	755.5	725.5
7121	59.5	606	734
7122	204.5	988	813
7123	15	117.5	153
7124	32.5	292.5	301.5
7125	110.5	712	1492
7126	15	99.5	135.5
7127	60.5	509.5	874
7128	51	230.5	532.5
7129	1639.5	1711	1575
7130	16.5	172	286
7131	25.5	101	129
7132	19.5	114.5	243
7133	1.5	66.5	-2
7134	11	87.5	122.5
7135	55.5	357	280.5
7136	30	174	250
7137	48	199.5	30
7138	20	186	123
7139	26	193	714.5
7140	29	231.5	327
7141	235.5	796	236
7142	774.5	754	575.5
7143	18.5	79.5	50
7144	6	27.5	29.5
7145	8.5	75.5	65.5
7146	30.5	185.5	117.5
7147	27	391.5	490
7148	12.5	184	182.5
7149	15	137.5	179
7150	19	88	295.5
7151	82	836	264
7152	39	370	128
7153	21	63	82
7154	20	312.5	162
7155	35.5	208	268
7156	38	150.5	280
7157	20.5	199.5	50
7158	3.5	90.5	16.5
7159	48.5	722	50
7160	77	1342	1217.5
7161	27	621.5	2693.5
7162	96	831.5	5
7163	80.5	306	664
7164	7	156	13
7165	14	263.5	162
7166	40	331	299.5
7167	32	220	167
7168	31	169	163
7169	43	452	181.5
7170	10	102.5	153.5
7171	190	1220	3866
7172	50	169	687
7173	31.5	389	1136
7174	17	67	61
7175	65.5	353.5	426.5
7176	139	805	2756
7177	41.5	292.5	431.5
7178	35.5	689	1140
7179	279	2477.5	8367.5
7180	23.5	142.5	160.5
7181	35.5	122	67.5
7182	43.5	367.5	1481
7183	872.5	1144.5	4764
7184	41.5	324	443.5
7185	2031.5	3478	7284.5
7186	72	1109.5	3619.5
7187	35	255.5	237.5
7188	24	157	260.5
7189	56.5	248	345
7190	30	304	648.5
7191	21	249.5	708.5
7192	15	123	348.5
7193	32.5	482.5	1126
7194	171	1826	6388
7195	155.5	823	1525.5
7196	164	1437.5	3874.5
7197	67.5	856.5	636
7198	15	102.5	183.5
7199	33.5	223	225.5
7200	86	569.5	164.5
7201	281.5	1443	4035
7202	28.5	191.5	156
7203	31	498	75
7204	245	644.5	901
7205	44	645	3700
7206	30	274.5	573
7207	563.5	2425	7512.5
7208	603.5	1993	5326.5
7209	66.5	494	520.5
7210	15	164	27.5
7211	841	1828.5	5971.5
7212	19	169	259
7213	10	102.5	141.5
7214	4.5	90.5	180.5
7215	21.5	281	475.5
7216	83	500	1879
7217	2	95	123.5
7218	8	37	117.5
7219	15.5	63	123.5
7220	2.5	41.5	160.5
7221	4.5	21.5	-143.5
7222	3.5	20.5	-104
7223	10.5	98.5	31.5
7224	3.5	22	65
7225	26	85.5	198.5
7226	41	1126.5	358.5
7227	41	218	218.5
7228	26	276.5	191
7229	141.5	518.5	704.5
7230	-1.5	30.5	40
7231	129.5	525	1618.5
7232	33	366	151.5
7233	28	269.5	337
7234	10.5	126	138
7235	19	114	82.5
7236	-7	79	18.5
7237	6	31	40.5
7238	102.5	2240	5823.5
7239	23.5	384.5	359
7240	23	504.5	414
7241	9.5	265.5	207.5
7242	27.5	564.5	462
7243	174	1988.5	115
7244	63.5	864	65.5
7245	22	193	30.5
7246	7	134	219.5
7247	3.5	163	217.5
7248	7.5	226.5	191.5
7249	47	540	757.5
7250	13.5	376.5	298
7251	67.5	937	2374.5
7252	16.5	304.5	124.5
7253	10.5	394	416
7254	24	281.5	790.5
7255	27.5	313	349
7256	29	468	1377
7257	75	420	616
7258	31	401	208.5
7259	31.5	238	208
7260	51	500.5	451
7261	31	318	322.5
7262	13	194	109.5
7263	59	1041.5	2085
7264	19	363.5	265.5
7265	60	632	411
7266	73.5	722	520
7267	49.5	547	814
7268	49	259.5	308.5
7269	41.5	214.5	161.5
7270	97	1384	6105.5
7271	5.5	601	59.5
7272	14	172	95
7273	37.5	957.5	969
7274	6.5	247.5	273
7275	54.5	928	1146.5
7276	20.5	130	234
7277	233	1901.5	5285.5
7278	22.5	102	46.5
7279	21	163	41.5
7280	123.5	4672	1930.5
7281	729.5	3484	6055.5
7282	7	296.5	284
7283	30.5	258.5	226
7284	38.5	457.5	475.5
7285	16	311.5	422.5
7286	-3	267.5	42
7287	11	170.5	110.5
7288	16	193.5	235
7289	21	129	197
7290	13.5	723	748
7291	40	564.5	436
7292	51	976	5824.5
7293	56.5	1045	147.5
7294	9.5	178	89
7295	7	97	129
7296	18	219	211
7297	7	235.5	242
7298	136	1589	4400.5
7299	8.5	109.5	87
7300	11.5	83.5	75
7301	1.5	1079.5	2809
7302	19	233	139.5
7303	2	92.5	83
7304	11.5	116	145.5
7305	8.5	155.5	213
7306	15	271	200
7307	9	125.5	233
7308	6	132.5	239
7309	22	180.5	218
7310	22	229.5	283
7311	38.5	407.5	492.5
7312	16.5	-1.5	677
7313	62.5	822	2277
7314	32	308.5	381.5
7315	956.5	2471	3399.5
7316	4	81	84
7317	41.5	253.5	189
7318	29	409	220.5
7319	24.5	461	333
7320	524.5	2443	8067.5
7321	30	416	380.5
7322	6	28	-18.5
7323	6.5	11	-30
7324	0	94.5	244
7325	2	22.5	1.5
7326	35.5	182.5	70.5
7327	31	370	291
7328	17	222.5	57.5
7329	22	192.5	338
7330	7	137	119.5
7331	41.5	340.5	310
7332	46.5	393.5	652
7333	487.5	2261	3679.5
7334	342.5	711	943.5
7335	255	3767	1956.5
7336	9.5	151	186.5
7337	-37	43	-35.5
7338	12.5	101.5	8
7339	21	291	54
7340	23	88.5	134.5
7341	44	566	207
7342	8.5	87.5	71
7343	24	79.5	104.5
7344	16	346	711
7345	14.5	157	90
7346	13	203	79.5
7347	13.5	142	147.5
7348	8011	6285	12487
7349	24.5	215	193
7350	13	168	73.5
7351	108.5	2991.5	69.5
7352	25.5	340.5	175
7353	27	327	330
7354	90	745	2978
7355	13	835	839
7356	10.5	121	0.5
7357	51	659.5	171.5
7358	51	733	3360.5
7359	266.5	2358.5	3494
7360	3.5	101	-30.5
7361	-2	39	-13
7362	16	277.5	151
7363	21	145.5	176
7364	43	610	419
7365	31	380.5	550
7366	19.5	140.5	177.5
7367	25.5	346	355.5
7368	-25.5	182.5	300.5
7369	50	3780	256
7370	68.5	417.5	462.5
7371	46.5	347.5	241.5
7372	81	759.5	3227.5
7373	34.5	310.5	334.5
7374	38.5	226	96.5
7375	11	91	129
7376	80.5	879	205
7377	59	604.5	1685
7378	88.5	591	1073
7379	-43	169.5	191.5
7380	17.5	182	177
7381	34.5	294	371
7382	-2	109	47.5
7383	19	171	146.5
7384	53.5	166.5	114.5
7385	11	70.5	57.5
7386	5	118.5	58
7387	-2	-9	-2
7388	32.5	334.5	231
7389	87.5	690	530
7390	701	14157	518
7391	13	148	180.5
7392	20	188.5	249
7393	497.5	2446.5	6248
7394	50	558.5	379.5
7395	31	224.5	183
7396	121	934.5	1140.5
7397	25.5	286	241.5
7398	143.5	1036.5	298.5
7399	23.5	302.5	593.5
7400	19.5	149	163
7401	13.5	36	249.5
7402	20	240.5	270
7403	16.5	98.5	54.5
7404	7	28	78.5
7405	27.5	89.5	276.5
7406	29.5	274	280.5
7407	45	522.5	247.5
7408	7.5	146.5	49.5
7409	18	490.5	81.5
7410	7	134	72.5
7411	2.5	47.5	16
7412	7	402.5	486.5
7413	11	220.5	485
7414	15.5	155.5	361.5
7415	-2.5	13.5	7
7416	10.5	195.5	65.5
7417	5	36.5	24
7418	5	31.5	22.5
7419	5	72.5	84
7420	7	24.5	379
7421	30.5	860.5	1627.5
7422	16	77	74.5
7423	79	2352	83
7424	7	159	81
7425	64.5	146.5	254
7426	5	39	-342
7427	17.5	86.5	93.5
7428	16	88	106.5
7429	16.5	222.5	399.5
7430	189	2352	224
7431	46	776	506.5
7432	136.5	328.5	450
7433	5.5	116.5	83.5
7434	21	304	280.5
7435	10.5	56	139
7436	23	449.5	120.5
7437	1152.5	9815.5	8794
7438	16.5	128	227
7439	5.5	88	141.5
7440	16	117.5	126
7441	13.5	161	136.5
7442	13	374.5	142
7443	18.5	199	148
7444	11	189	102
7445	10.5	176	121.5
7446	24.5	844	137.5
7447	9.5	295.5	581
7448	61	225	263.5
7449	22.5	229.5	355.5
7450	8	70	233.5
7451	31	424.5	922.5
7452	55.5	445	428.5
7453	18	345	108.5
7454	18.5	113.5	68.5
7455	9	125.5	48.5
7456	23	266.5	511.5
7457	4.5	77	154
7458	6.5	61.5	190
7459	4.5	112.5	93.5
7460	38.5	458	2603
7461	9	59.5	139
7462	15	166.5	362.5
7463	6	104.5	135
7464	5	358	54.5
7465	10	143.5	205.5
7466	40	486.5	1372
7467	15	252	240
7468	5.5	132.5	-22.5
7469	28	2319.5	7783
7470	21	152.5	246
7471	61.5	382	329
7472	13	517.5	5417.5
7473	8	62.5	132
7474	12	103	180.5
7475	16.5	352.5	2320.5
7476	21.5	419	841.5
7477	60.5	443.5	308
7478	8	175	-209.5
7479	-0.5	-851	-3150
7480	-5.5	-25	-59
7481	11.5	456	935
7482	23	256.5	886
7483	9.5	99	28.5
7484	26	399.5	1851
7485	114	651	1010
7486	128.5	898.5	603
7487	467.5	625	460.5
7488	28.5	202.5	543.5
7489	60.5	834.5	478.5
7490	296	2770.5	6432
7491	35.5	470.5	280.5
7492	23.5	900.5	3273.5
7493	7	275.5	94.5
7494	20.5	105.5	240
7495	41	329	168.5
7496	-3	68.5	78
7497	3.5	100	73
7498	29	264	177
7499	17.5	219	220
7500	9.5	129.5	370.5
7501	3	93	70.5
7502	17.5	105	123
7503	14.5	386	113.5
7504	7	172.5	282.5
7505	11.5	189.5	796
7506	17	140	351
7507	24	273	291
7508	42	1388.5	6262.5
7509	7.5	50.5	-37.5
7510	5	37.5	44.5
7511	-1.5	20.5	107
7512	13	148	87.5
7513	70	701	298
7514	18	129	354.5
7515	29.5	221	347.5
7516	51	671	1174
7517	81	450	464.5
7518	15.5	131	279
7519	24	207.5	288.5
7520	182.5	976.5	1711.5
7521	39	1101	288.5
7522	19.5	493.5	-99.5
7523	38	683	4338.5
7524	217	797.5	2449.5
7525	27	240.5	596
7526	12.5	145	235
7527	15.5	197	61
7528	7	73.5	80
7529	13	266.5	386
7530	27.5	413	270.5
7531	15	168.5	123.5
7532	42	812.5	2013
7533	644	20352	9921
7534	3	37	88
7535	7.5	53.5	111
7536	2	12.5	64
7537	5.5	77	131.5
7538	19	265.5	382.5
7539	10	191	116.5
7540	20	626	197
7541	3	72.5	50
7542	3	54	43.5
7543	17	683	165.5
7544	7	116.5	99
7545	3.5	88	1065.5
7546	19.5	104.5	361.5
7547	8	56	209
7548	9	127.5	214.5
7549	-1.5	10.5	-16
7550	16	416	190
7551	6.5	182	7
7552	8	77	24.5
7553	91.5	250	9.5
7554	14.5	374	43
7555	13	476.5	1014
7556	3	680	90.5
7557	15.5	107	500.5
7558	39.5	334.5	765
7559	21	145.5	301.5
7560	32.5	276	420.5
7561	23	272	299.5
7562	112	1188.5	1483.5
7563	26.5	697	55
7564	112	1279.5	342
7565	8.5	148	96
7566	40.5	536.5	687.5
7567	15	249	758.5
7568	14	174.5	543.5
7569	83.5	198	388.5
7570	250.5	769	5294
7571	0.5	45	54.5
7572	1.5	119.5	163.5
7573	300	2943	947
7574	4	59.5	93
7575	17.5	160.5	140.5
7576	3.5	78	159.5
7577	23	317	608.5
7578	30	172.5	250.5
7579	43.5	1149	1256
7580	14	167.5	167
7581	24.5	289.5	864.5
7582	22	269	422
7583	23	341.5	377
7584	85.5	582.5	1639
7585	26.5	235.5	250.5
7586	107	807.5	1858
7587	47	862	965
7588	38.5	670	685
7589	4.5	131	140.5
7590	5	98.5	224
7591	24.5	110.5	404.5
7592	12	101.5	341.5
7593	84.5	663.5	1824
7594	44.5	490.5	621.5
7595	38.5	454.5	805.5
7596	27.5	163.5	216
7597	15.5	126	715.5
7598	13	113.5	276
7599	21.5	263	363.5
7600	139	2020	5568.5
7601	-9.5	7	30.5
7602	11.5	69	134
7603	23	53.5	157.5
7604	6	51	110
7605	7	182	206
7606	24.5	246	461.5
7607	68.5	389	663
7608	-11	35.5	-23.5
7609	7	82.5	105
7610	5	92	97.5
7611	3.5	14	45
7612	-1.5	460	1161.5
7613	15	28	22.5
7614	496	530.5	835.5
7615	4	8.5	17
7616	7	24	-83.5
7617	18.5	160	177.5
7618	33	109	1030
7619	17	248.5	299
7620	181	160.5	157.5
7621	24.5	379.5	172
7622	22	112.5	164
7623	4	180	486
7624	156.5	178.5	285
7625	14.5	62.5	73
7626	12	62.5	94.5
7627	10.5	61.5	89
7628	5.5	23.5	67
7629	27	108	306
7630	82.5	748	3405
7631	37	332.5	186.5
7632	579.5	1360.5	1628.5
7633	15.5	242	84
7634	104.5	1196.5	-525
7635	32	204	81
7636	16	169	111
7637	75.5	1507	2867
7638	7	83.5	153.5
7639	95.5	22.5	-451.5
7640	79	674	1976.5
7641	653	3248	7844.5
7642	45.5	323.5	191.5
7643	31.5	88.5	137
7644	69	779	2909
7645	322	2403.5	7225
7646	43.5	322.5	498.5
7647	101	699	2467.5
7648	22.5	329	498.5
7649	45	290	465
7650	1911	2755	6627
7651	15.5	120	225
7652	32	432.5	812.5
7653	225.5	1873.5	3245
7654	41	-2154	268.5
7655	37	357	293.5
7656	45.5	675.5	653.5
7657	269.5	2624.5	8635.5
7658	35.5	788	22.5
7659	47.5	172.5	244
7660	11.5	166.5	239.5
7661	33.5	418.5	1046
7662	15.5	235	105
7663	79.5	312	267.5
7664	15	123.5	-327.5
7665	1379.5	10382.5	4301
7666	47	143	98
7667	8	83	111.5
7668	10	-22.5	14.5
7669	51.5	945.5	144
7670	17.5	156.5	110.5
7671	23.5	134.5	55
7672	42	1078	659
7673	31	260.5	416.5
7674	74	480.5	758
7675	1146	3235.5	5232
7676	35.5	614	146.5
7677	22	516	152
7678	21	114.5	471.5
7679	16	110	106.5
7680	5.5	172.5	107.5
7681	-16.5	37.5	162
7682	34	271	106.5
7683	24.5	176	253
7684	1	121.5	-583.5
7685	17.5	181.5	185
7686	26	162.5	217
7687	209	1250	3107.5
7688	13.5	127.5	92.5
7689	3.5	43.5	58.5
7690	9.5	70.5	151
7691	163	944	3718.5
7692	311	3123.5	1404
7693	37.5	198	168.5
7694	17.5	249.5	248.5
7695	221	1950.5	6184.5
7696	6.5	80	158.5
7697	41	799	277.5
7698	17.5	201.5	165
7699	31.5	227	265
7700	15	103.5	129
7701	83.5	460	618
7702	32.5	357	227
7703	-150.5	120	-400
7704	33.5	356	442
7705	44.5	288.5	221
7706	367	1332.5	2848.5
7707	73.5	693.5	739
7708	1337.5	3283.5	8120.5
7709	36.5	624.5	620.5
7710	234.5	1917.5	3105.5
7711	74	808	1535.5
7712	5	390	-55.5
7713	8.5	76.5	106
7714	-16.5	38.5	102
7715	16.5	199.5	206.5
7716	4	65	37.5
7717	63.5	247	162
7718	17.5	154	412.5
7719	88	1105.5	4531.5
7720	51.5	147.5	787.5
7721	119	1111.5	3731
7722	12.5	167	119
7723	1481	4215.5	6509.5
7724	15	209.5	312.5
7725	-3.5	125	199
7726	120.5	467	507
7727	68.5	420.5	273
7728	46.5	436	1114
7729	29.5	223	383.5
7730	21.5	87	248
7731	14.5	253.5	259
7732	-0.5	227	-583.5
7733	58	262.5	70
7734	15	157	200.5
7735	17	187.5	190
7736	10	194.5	144.5
7737	27.5	571.5	197
7738	11.5	89	93.5
7739	8.5	76	140
7740	11.5	-75.5	70.5
7741	56.5	856.5	979.5
7742	4	391	111.5
7743	131	1992	2453.5
7744	261	1783.5	5192
7745	16.5	454.5	409.5
7746	84.5	774.5	662.5
7747	3708.5	7332.5	8097.5
7748	18	214	87.5
7749	10.5	110.5	119
7750	558	3248	4014.5
7751	72.5	1186	4279
7752	118	617.5	676.5
7753	39	244	621
7754	33	125.5	468
7755	67.5	271.5	910
7756	169.5	789	1955
7757	-1.5	161	-92.5
